"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Israel","ISR","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","-305000000","-396000000","0","0","0","-456000000","-389000000","-465000000","-525000000","-738000000","-1087000000","-1142000000","-987000000","-2448000000","-2983000000","-3480000000","-2684000000","-1994000000","-2607000000","-3062000000","-2843000000","-3538300000","-3180200000","-3298100000","-2567000000","-1628500000","-1460000000","-3298700000","-2593100000","-1832900000","-2916000000","-5367800000","-4501900000","-6037300000","-6496800000","-7808400000","-7915600000","-5387100000","-2999200000","-3056600000","-203100000","-3165900000","-3513500000","-1027000000","135600000","-150100000","282900000","-1480400000","-1276200000","5262500000","4527200000","-610200000","-137200000","5477400000","4799200000","9367100000","5818700000","6711300000","3048000000","8665400000","18906000000","21360600000",
"Italy","ITA","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","107680159.89232","811921589.513579","967058287.77442","-3328110291.3953","-7884887332.49247","-483144173.43766","-2741198142.21768","2216658010.91718","6178264390.36804","3805769085.23659","-12956080101.18","-9344323403.02935","-5696862256.04271","1877822085.63662","-1849362427.58582","-1954095748.03319","8469745735.80437","3607682228.02249","223324254.28476","-1994927194.35411","1461264916.58425","105589450.923965","174993071.022713","32207609508.2742","36945252882.4426","45325897739.8749","62155136415.2244","47619296427.0848","39886976511.7094","21283617653.3336","9333284879.73129","13835427119.0986","9203889112.40756","6874316557.88135","9690602868.1818","-3242154509.71732","-17269793364.716","-8130159638.96718","-19125869874.1847","-11906355889.9447","-39279503930.1584","-30653190427.9422","23692648335.381","51532156295.3373","62098215935.2281","55237169463.6584","61968165627.142","57610450121.7122","50617035662.4633","67357784672.6454","70465593246.9936","51068228320.2015",
"Jamaica","JAM","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","-235300000","31300000","66700000","-52000000","-44700000","-298900000","-378500000","-301700000","-186400000","-241000000","94200000","30400000","-139200000","-434500000","-173000000","-69800000","-35000000","-377910000","-26300000","-335200000","-541500000","-665100000","-653700000","-531100000","-838300000","-1235100000","-1555635000","-1391056367.27278","-1365268208.68813","-1973546537.94346","-2315799601.46387","-3416441707.94729","-4374789039.06333","-2318012641.57243","-2449403098.03721","-3541151131.14738","-3327364252.56852","-3181127085.86494","-3051487394.97016","-2296499439.40425","-1837864661.5875","-2356661275.44044","-2100002951.90477","-2339206908.15065","-2549762551.55838","",
"Jordan","JOR","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","-214759762.98906","-244087372.991584","-350210862.384551","-562241044.103424","-744013255.918511","-959770210.688483","-1119891306.36454","-1611339531.74241","-1652370330.54965","-2308152626.88924","-2391820851.04052","-2155056602.36291","-1919955270.24323","-1757678736.83417","-1518076283.99433","-1473602454.3704","-1331132245.52556","-597098146.496418","-1057576465.54587","-943964083.090545","-1655213821.88733","-1672340504.99392","-1410120691.61033","-1424008291.76841","-1752609308.88575","-1613399153.73766","-1560225669.95769","-1456417489.42172","-2256768734.10437","-2245311306.57059","-1831623568.03474","-2137408095.90973","-3408385738.18054","-5145482725.34556","-5029732778.56135","-6313059604.6278","-6529453560.05693","-5397612676.05634","-5489577464.78873","-7557323943.66197","-8668169014.08451","-9944366197.1831","-9460140845.07042","-8655633802.8169","-8292112676.05634","-8735492957.74648","-7823098591.5493","-5793354929.57747","-8066830985.91549","",
"Japan","JPN","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21309371596.6489","47450014246.5314","72968602319.8624","69164578262.6967","69091201723.8882","26480675041.2366","51601038995.8407","72487452621.7708","94230374346.5512","69911671152.1859","63045444315.0605","83502740418.595","17341178492.6407","23251948662.5674","78197081417.2455","-39544359231.2281","-101198487543.672","-125128284733.983","-128605076447.102","-23275907631.1959","40443851155.2432","37636176718.9342","1405006849.05243","-8615189108.46219","-7597675867.01364","-22513457717.4941",
"Kazakhstan","KAZ","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-126600000","-589000000","-558900000","-1051000000","172000000","1256354847.95967","-533514773.947675","-153214258.791615","1496098062.27504","3544189463.7045","4927561278.71502","8557548407.46396","6782975764.60506","26685482104.8588","9025869411.94212","21250595042.4373","38208846919.3135","30923105550.1114","27847237822.5202","29775459519.154","6906805627.09522","5490963204.18881","13150037119.6353","20917754328.7097","14466004624.6948","7174033796.81398","18823717924.3802",
"Kenya","KEN","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","-175945251.817231","3226907.14726335","119373254.181896","-563951846.166765","-401856288.940806","-839062355.34332","-575407677.197497","-258003675.97105","-43270801.8519642","-101083157.725383","-60917289.0088306","-4437393.46279955","-426084265.745066","-460525945.083986","-643675851.542676","-476548601.120383","-130246378.005807","-21696732.0396686","-1296327284.1063","-1453451893.3539","-2395870743.78202","-2000541131.73103","-2970948723.01666","-4064850081.25341","-4119475591.48757","-987045307.056155","-1036959028.42705","-651650569.83269","-649327981.086306","-1007314078.38763","-1396557727.51619","-2225255504.46472","-2996292597.17752","-4268606184.72251","-3916599433.31789","-4548254403.349","-6360094807.3639","-6710092038.32959","-7318030034.44673","-9035500582.89971","-7061017154.87046","-6258694417.05957","-8631632052.48828","-8603298972.28314","-8937167193.20538","-8078134855.6016","",
"Kyrgyz Republic","KGZ","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-149128000","-124588000","-277981000","-469238000","-141433000","-333505457.676387","-178190622.864451","-81431570.3227834","-10874448.1416813","-78193781.96978","-134184764.262288","-183454392.47873","-449548169.479397","-967418638.097305","-1195504624.43461","-1982519089.12262","-1227974555.58166","-1534283797.18631","-1656613019.86043","-2917630516.89051","-2824203575.16016","-3169531477.13418","-2422081515.14236","-2339826753.14385","-2502182816.81419","-3126812246.84984","-2562487005.2788","-1615431956.90655","",
"Cambodia","KHM","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-192800000","-243998000","-339600000","-405500000","-480200000","-355600000","-406960201.620193","-459298865.334546","-437693298.434777","-345516600.775898","-362074311.792296","-467199795.046384","-390066228.005889","-533988077.714102","-558177789.383339","-652116570.226236","-956406008.966637","-859163588.45271","-1674511916.47717","-1764889739.11411","-1927523603.86086","-1932612476.26817","-2126397118.17364","-2236506647.05702","-2244081820.13336","-2414809586.58477","-3448790454.64354","-4443118496.52217","-2800991774.65827","-12703915190.5135",
"Kiribati","KIR","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","4061964.90274762","-22084970.3048677","-26963464.5021522","-25554264.9278839","-18089845.6462974","-11548730.7222372","-17294564.2024361","-18536416.351642","-24050889.9438446","-25701840.6266074","-27284588.7621613","-35244342.5609587","-27567547.5671322","-37271003.648764","-29703650.310086","-20796185.4650671","","","","","","","","","","","","-82729603.8857814","-90093150.1476165","-98821582.439446","-97231145.0692002","-103518494.461425","-131487736.273246","-146136824.00341","-151874727.242513","-159903554.35598","-156193181.730479","-161482389.696167","-165762053.960004","-151369620.262046","-144633338.514284","-127542338.760614","",
"St. Kitts and Nevis","KNA","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","-14418518.5185185","-16351851.8518518","-20422222.2222222","-26140740.7407407","-15937037.037037","-13844444.4444445","-14677777.7777778","-22222222.2222222","-31703703.7037037","-40196296.2962963","-49981481.4814815","-35007407.4074074","-12329629.6296296","-25366666.6666667","-22181481.4814815","-53681481.4814815","-65659259.2592593","-55918518.5185185","-48033333.3333333","-59237037.037037","-98748148.1481481","-88886296.2962963","-102975565.925926","-90626918.5185185","-47700502.962963","-53470834.4444444","-84981349.9999999","-113299621.851852","-202315128.888889","-191369195.555556","-155919122.222222","-119148409.259259","-90075811.4814814","-83082462.2222222","82306461.1047178","4158357.18024826","-52313772.9991145","-37050120.02813","16440379.7437133","-4041760.38296449","-49431695.8714263","-32721176.9703535",
"Korea, Rep.","KOR","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","-254000000","282000000","-916000000","-3506000000","-5277100000","-4164300000","-3179100000","-1510900000","629200000","76200000","4437900000","9745300000","12575300000","3724100000","-3188400000","-8166700000","-3272400000","1663700000","-4433100000","-8398700000","-21978300000","-7989200000","42495100000","26488500000","14546800000","7140200000","8587300000","17292900000","34122600000","23508300000","11474300000","19396600000","5435400000","38717900000","33959500000","15957800000","43531800000","73930200000","82854900000","105649200000","99123300000","76858800000","80717400000","52966800000","65934700000","73098900000",
"Kuwait","KWT","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","5847623905.77473","5957848753.60692","4044443527.99859","4755451471.60118","12161405522.7884","12034891239.9948","7773005781.41249","458475016.440758","1832050599.24311","2789956947.83995","1705717228.7985","-856863627.015656","236845009.164286","-1336777416.70452","2212544389.1718","1098958243.05351","-8090939999.99999","-3785519082.19919","-22528596.4088097","1568977012.74039","1600615339.48443","3416735943.05681","3164673436.11193","-1876913582.30483","1905295846.45505","9928881106.01984","5499187539.7399","3059415591.40768","8442962174.2591","12874109263.658","26309246575.3425","38018965888.7457","39388987316.627","60186155950.0603","33617908084.9689","40785388310.1042","71341369915.816","83140620592.6115","75344353477.9065","59888079430.48","10251823889.8115","-764648397.856449","2727186902.31875","16994114744.044","13179758591.1804","3401190923.62185","",
"Latin America & Caribbean (excluding high income)","LAC","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","-160500000","-161200000","-140100000","-163700000","-100500000","-133800000","-109500000","-111100000","-110100000","-140200000","-278800000","-340700000","-342500000","-287700000","-115200000","-111300000","-72370000","-54781547.640435","1114497.24086157","-27618794.4223728","-201992257.091491","-163625276.127337","7830650.50192348","92364486.3042762","-17544486.4734168","-146773678.282627","-66147825.3407209","-349954012.215621","-947984437.710273","-1061035240.42977","-2085058723.52544","-2256435633.5029","-1315153029.36057","-1129953098.02734","-1170848452.23378","-532984843.002455","645254075.770776","",
"Lebanon","LBN","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3750637038.39986","-2029255852.32613","-5303811527.64921","-3624286958.87424","-3268959080.97316","-5113518255.85431","-6900257996.04925","-8340024499.3839","-9492875256.63481","-7627030601.1031","-11906832865.14","-13342449921.08","-14397923871.79","-11426359325.52","-12107086798.8","-13130161154.6992","-13620787416.3051","-12938275542.2226","-6428931066.56175","",
